,NAME,DATE,PRCP,SNOW,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09,YEAR,PRCP_calc,SNOW_calc,Weather_cond
1970,"DENVER INTERNATIONAL AIRPORT, CO US",2018-05-24,0.0,0.0,,,,,,,,,,2018,n,n,Clear/Cloudy
1971,"DENVER INTERNATIONAL AIRPORT, CO US",2018-05-25,0.0,0.0,,,,,,,,,,2018,n,n,Clear/Cloudy
1972,"DENVER INTERNATIONAL AIRPORT, CO US",2018-05-26,0.0,0.0,,,,,,,,,,2018,n,n,Clear/Cloudy
1973,"DENVER INTERNATIONAL AIRPORT, CO US",2018-05-27,0.0,0.0,,,1.0,,,,,,,2018,n,n,Thunderstorm
1974,"DENVER INTERNATIONAL AIRPORT, CO US",2018-05-28,0.09,0.0,,,1.0,,1.0,,,,,2018,y,n,Thunderstorm
1975,"DENVER INTERNATIONAL AIRPORT, CO US",2018-05-29,0.0,0.0,,,,,,,,,,2018,n,n,Clear/Cloudy
1976,"DENVER INTERNATIONAL AIRPORT, CO US",2018-05-30,0.0,0.0,,,1.0,,,,,,,2018,n,n,Thunderstorm
1977,"DENVER INTERNATIONAL AIRPORT, CO US",2018-05-31,0.0,0.0,,,,,,,,,,2018,n,n,Clear/Cloudy
1978,"DENVER INTERNATIONAL AIRPORT, CO US",2018-06-01,0.0,0.0,,,,,,,,,,2018,n,n,Clear/Cloudy
1979,"DENVER INTERNATIONAL AIRPORT, CO US",2018-06-02,0.0,0.0,,,,,,,,,,2018,n,n,Clear/Cloudy
1980,"DENVER INTERNATIONAL AIRPORT, CO US",2018-06-03,0.0,0.0,,,,,,,,,,2018,n,n,Clear/Cloudy
1981,"DENVER INTERNATIONAL AIRPORT, CO US",2018-06-04,0.0,0.0,,,,,,,,,,2018,n,n,Clear/Cloudy
1982,"DENVER INTERNATIONAL AIRPORT, CO US",2018-06-05,0.0,0.0,,,,,,,,,,2018,n,n,Clear/Cloudy
1983,"DENVER INTERNATIONAL AIRPORT, CO US",2018-06-06,0.0,0.0,,,1.0,,,,,,,2018,n,n,Thunderstorm
1984,"DENVER INTERNATIONAL AIRPORT, CO US",2018-06-07,0.0,0.0,,,1.0,,,,,,,2018,n,n,Thunderstorm
1985,"DENVER INTERNATIONAL AIRPORT, CO US",2018-06-08,0.0,0.0,,,,,,,,,,2018,n,n,Clear/Cloudy
1986,"DENVER INTERNATIONAL AIRPORT, CO US",2018-06-09,0.0,0.0,,,,,,,,,,2018,n,n,Clear/Cloudy
1987,"DENVER INTERNATIONAL AIRPORT, CO US",2018-06-10,0.0,0.0,,,,,,,,,,2018,n,n,Clear/Cloudy
1988,"DENVER INTERNATIONAL AIRPORT, CO US",2018-06-11,0.0,0.0,,,,,,,,,,2018,n,n,Clear/Cloudy
1989,"DENVER INTERNATIONAL AIRPORT, CO US",2018-06-12,0.0,0.0,,,,,,,,,,2018,n,n,Clear/Cloudy
1990,"DENVER INTERNATIONAL AIRPORT, CO US",2018-06-13,0.0,0.0,,,,,,,,,,2018,n,n,Clear/Cloudy
1991,"DENVER INTERNATIONAL AIRPORT, CO US",2018-06-14,0.0,0.0,,,1.0,,,,,,,2018,n,n,Thunderstorm
1992,"DENVER INTERNATIONAL AIRPORT, CO US",2018-06-15,0.01,0.0,,,1.0,,,,,,,2018,y,n,Thunderstorm
1993,"DENVER INTERNATIONAL AIRPORT, CO US",2018-06-16,0.02,0.0,,,1.0,,,,,,,2018,y,n,Thunderstorm
1994,"DENVER INTERNATIONAL AIRPORT, CO US",2018-06-17,0.25,0.0,1.0,,,,,,,,,2018,y,n,Rain
1995,"DENVER INTERNATIONAL AIRPORT, CO US",2018-06-18,0.02,0.0,1.0,1.0,1.0,,,,,1.0,,2018,y,n,Thunderstorm
1996,"DENVER INTERNATIONAL AIRPORT, CO US",2018-06-19,0.0,0.0,1.0,,1.0,,,,,,,2018,n,n,Thunderstorm
1997,"DENVER INTERNATIONAL AIRPORT, CO US",2018-06-20,0.0,0.0,1.0,,,,,,,1.0,,2018,n,n,Fog
1998,"DENVER INTERNATIONAL AIRPORT, CO US",2018-06-21,0.0,0.0,,,,,,,,,,2018,n,n,Clear/Cloudy
1999,"DENVER INTERNATIONAL AIRPORT, CO US",2018-06-22,0.0,0.0,,,1.0,,,,,,,2018,n,n,Thunderstorm
2000,"DENVER INTERNATIONAL AIRPORT, CO US",2018-06-23,0.0,0.0,,,1.0,,,,,,,2018,n,n,Thunderstorm
2001,"DENVER INTERNATIONAL AIRPORT, CO US",2018-06-24,0.13,0.0,1.0,,1.0,,,,,,,2018,y,n,Thunderstorm
2002,"DENVER INTERNATIONAL AIRPORT, CO US",2018-06-25,0.0,0.0,,,,,,,,,,2018,n,n,Clear/Cloudy
2003,"DENVER INTERNATIONAL AIRPORT, CO US",2018-06-26,0.0,0.0,,,,,,,,,,2018,n,n,Clear/Cloudy
2004,"DENVER INTERNATIONAL AIRPORT, CO US",2018-06-27,0.0,0.0,,,1.0,,,,,,,2018,n,n,Thunderstorm
2005,"DENVER INTERNATIONAL AIRPORT, CO US",2018-06-28,0.0,0.0,,,,,,,,,,2018,n,n,Clear/Cloudy
2006,"DENVER INTERNATIONAL AIRPORT, CO US",2018-06-29,0.0,0.0,,,,,,,,,,2018,n,n,Clear/Cloudy
2007,"DENVER INTERNATIONAL AIRPORT, CO US",2018-06-30,0.0,0.0,,,1.0,,,,,,,2018,n,n,Thunderstorm
2008,"DENVER INTERNATIONAL AIRPORT, CO US",2018-07-01,0.0,0.0,,,,,,,,,,2018,n,n,Clear/Cloudy
2009,"DENVER INTERNATIONAL AIRPORT, CO US",2018-07-02,0.02,0.0,,,1.0,,,,,,,2018,y,n,Thunderstorm
2010,"DENVER INTERNATIONAL AIRPORT, CO US",2018-07-03,0.0,0.0,,,,,,,,,,2018,n,n,Clear/Cloudy
2011,"DENVER INTERNATIONAL AIRPORT, CO US",2018-07-04,0.0,0.0,,,1.0,,,,,,,2018,n,n,Thunderstorm
2012,"DENVER INTERNATIONAL AIRPORT, CO US",2018-07-05,0.0,0.0,,,1.0,,,,,1.0,,2018,n,n,Thunderstorm
2013,"DENVER INTERNATIONAL AIRPORT, CO US",2018-07-06,0.0,0.0,,,,,,,,,,2018,n,n,Clear/Cloudy
2014,"DENVER INTERNATIONAL AIRPORT, CO US",2018-07-07,0.0,0.0,,,,,,,,,,2018,n,n,Clear/Cloudy
2015,"DENVER INTERNATIONAL AIRPORT, CO US",2018-07-08,0.0,0.0,,,1.0,,,,,,,2018,n,n,Thunderstorm
2016,"DENVER INTERNATIONAL AIRPORT, CO US",2018-07-09,0.0,0.0,,,,,,,,,,2018,n,n,Clear/Cloudy
2017,"DENVER INTERNATIONAL AIRPORT, CO US",2018-07-10,0.0,0.0,,,,,,,,,,2018,n,n,Clear/Cloudy
2018,"DENVER INTERNATIONAL AIRPORT, CO US",2018-07-11,0.0,0.0,,,,,,,,,,2018,n,n,Clear/Cloudy
2019,"DENVER INTERNATIONAL AIRPORT, CO US",2018-07-12,0.0,0.0,,,1.0,,,,,,,2018,n,n,Thunderstorm
2020,"DENVER INTERNATIONAL AIRPORT, CO US",2018-07-13,0.0,0.0,,,,,,,,1.0,,2018,n,n,Smoke
2021,"DENVER INTERNATIONAL AIRPORT, CO US",2018-07-14,0.0,0.0,,,,,,,,,,2018,n,n,Clear/Cloudy
2022,"DENVER INTERNATIONAL AIRPORT, CO US",2018-07-15,0.21,0.0,1.0,,,,,,,,,2018,y,n,Rain
2023,"DENVER INTERNATIONAL AIRPORT, CO US",2018-07-16,0.07,0.0,1.0,1.0,1.0,,,,,,,2018,y,n,Thunderstorm
2024,"DENVER INTERNATIONAL AIRPORT, CO US",2018-07-17,0.0,0.0,,,,,,,,,,2018,n,n,Clear/Cloudy
2025,"DENVER INTERNATIONAL AIRPORT, CO US",2018-07-18,0.0,0.0,,,,,,,,,,2018,n,n,Clear/Cloudy
2026,"DENVER INTERNATIONAL AIRPORT, CO US",2018-07-19,0.0,0.0,,,,,,,,,,2018,n,n,Clear/Cloudy
2027,"DENVER INTERNATIONAL AIRPORT, CO US",2018-07-20,0.0,0.0,,,,,,,,,,2018,n,n,Clear/Cloudy
2028,"DENVER INTERNATIONAL AIRPORT, CO US",2018-07-21,0.0,0.0,,,,,,,,,,2018,n,n,Clear/Cloudy
2029,"DENVER INTERNATIONAL AIRPORT, CO US",2018-07-22,0.0,0.0,,,,,,,,,,2018,n,n,Clear/Cloudy
2030,"DENVER INTERNATIONAL AIRPORT, CO US",2018-07-23,0.43,0.0,1.0,,1.0,,,,,,,2018,y,n,Thunderstorm
2031,"DENVER INTERNATIONAL AIRPORT, CO US",2018-07-24,0.13,0.0,1.0,,1.0,,,,,1.0,,2018,y,n,Thunderstorm
2032,"DENVER INTERNATIONAL AIRPORT, CO US",2018-07-25,0.08,0.0,1.0,,1.0,,,,,,,2018,y,n,Thunderstorm
2033,"DENVER INTERNATIONAL AIRPORT, CO US",2018-07-26,0.08,0.0,1.0,,1.0,,,,,,,2018,y,n,Thunderstorm
2034,"DENVER INTERNATIONAL AIRPORT, CO US",2018-07-27,0.0,0.0,,,1.0,,,,,,,2018,n,n,Thunderstorm
2035,"DENVER INTERNATIONAL AIRPORT, CO US",2018-07-28,0.01,0.0,1.0,1.0,1.0,,,,,1.0,,2018,y,n,Thunderstorm
2036,"DENVER INTERNATIONAL AIRPORT, CO US",2018-07-29,0.0,0.0,1.0,1.0,1.0,,,,,1.0,,2018,n,n,Thunderstorm
2037,"DENVER INTERNATIONAL AIRPORT, CO US",2018-07-30,0.0,0.0,,,,,,,,,,2018,n,n,Clear/Cloudy
2038,"DENVER INTERNATIONAL AIRPORT, CO US",2018-07-31,0.0,0.0,,,,,,,,,,2018,n,n,Clear/Cloudy
2039,"DENVER INTERNATIONAL AIRPORT, CO US",2018-08-01,0.0,0.0,,,,,,,,,,2018,n,n,Clear/Cloudy
2040,"DENVER INTERNATIONAL AIRPORT, CO US",2018-08-02,0.0,0.0,,,,,,,,,,2018,n,n,Clear/Cloudy
2041,"DENVER INTERNATIONAL AIRPORT, CO US",2018-08-03,0.09,0.0,1.0,,,,,,,,,2018,y,n,Rain
2042,"DENVER INTERNATIONAL AIRPORT, CO US",2018-08-04,0.0,0.0,,,,,,,,,,2018,n,n,Clear/Cloudy
2043,"DENVER INTERNATIONAL AIRPORT, CO US",2018-08-05,0.0,0.0,,,1.0,,,,,,,2018,n,n,Thunderstorm
2044,"DENVER INTERNATIONAL AIRPORT, CO US",2018-08-06,0.31,0.0,,,1.0,,,,,,,2018,y,n,Thunderstorm
2045,"DENVER INTERNATIONAL AIRPORT, CO US",2018-08-07,0.06,0.0,,,1.0,,1.0,,,,,2018,y,n,Thunderstorm
2046,"DENVER INTERNATIONAL AIRPORT, CO US",2018-08-08,0.0,0.0,,,,,,,,1.0,,2018,n,n,Smoke
2047,"DENVER INTERNATIONAL AIRPORT, CO US",2018-08-09,0.0,0.0,,,,,,,,,,2018,n,n,Clear/Cloudy
2048,"DENVER INTERNATIONAL AIRPORT, CO US",2018-08-10,0.0,0.0,,,,,,,,,,2018,n,n,Clear/Cloudy
2049,"DENVER INTERNATIONAL AIRPORT, CO US",2018-08-11,0.0,0.0,,,,,,,,,,2018,n,n,Clear/Cloudy
2050,"DENVER INTERNATIONAL AIRPORT, CO US",2018-08-12,0.0,0.0,,,,,,,,,,2018,n,n,Clear/Cloudy
2051,"DENVER INTERNATIONAL AIRPORT, CO US",2018-08-13,0.0,0.0,,,,,,,,,,2018,n,n,Clear/Cloudy
2052,"DENVER INTERNATIONAL AIRPORT, CO US",2018-08-14,0.38,0.0,1.0,1.0,1.0,,,,,1.0,,2018,y,n,Thunderstorm
2053,"DENVER INTERNATIONAL AIRPORT, CO US",2018-08-15,0.0,0.0,,,,,,,,,,2018,n,n,Clear/Cloudy
2054,"DENVER INTERNATIONAL AIRPORT, CO US",2018-08-16,0.0,0.0,,,,,,,,,,2018,n,n,Clear/Cloudy
2055,"DENVER INTERNATIONAL AIRPORT, CO US",2018-08-17,0.0,0.0,,,1.0,,,,,,,2018,n,n,Thunderstorm
2056,"DENVER INTERNATIONAL AIRPORT, CO US",2018-08-18,0.07,0.0,,,1.0,,,,,,,2018,y,n,Thunderstorm
2057,"DENVER INTERNATIONAL AIRPORT, CO US",2018-08-19,0.01,0.0,,,1.0,,,,,1.0,,2018,y,n,Thunderstorm
2058,"DENVER INTERNATIONAL AIRPORT, CO US",2018-08-20,0.0,0.0,1.0,,,,,,,1.0,,2018,n,n,Fog
2059,"DENVER INTERNATIONAL AIRPORT, CO US",2018-08-21,0.0,0.0,,,,,,,,1.0,,2018,n,n,Smoke
2060,"DENVER INTERNATIONAL AIRPORT, CO US",2018-08-22,0.0,0.0,1.0,1.0,,,,,,1.0,,2018,n,n,Fog
2061,"DENVER INTERNATIONAL AIRPORT, CO US",2018-08-23,0.0,0.0,,,,,,,,,,2018,n,n,Clear/Cloudy
2062,"DENVER INTERNATIONAL AIRPORT, CO US",2018-08-24,0.0,0.0,,,,,,,,1.0,,2018,n,n,Smoke
2063,"DENVER INTERNATIONAL AIRPORT, CO US",2018-08-25,0.0,0.0,,,,,,,,,,2018,n,n,Clear/Cloudy
2064,"DENVER INTERNATIONAL AIRPORT, CO US",2018-08-26,0.01,0.0,,,1.0,,,,,,,2018,y,n,Thunderstorm
2065,"DENVER INTERNATIONAL AIRPORT, CO US",2018-08-27,0.0,0.0,,,,,,,1.0,1.0,,2018,n,n,Dust
2066,"DENVER INTERNATIONAL AIRPORT, CO US",2018-08-28,0.0,0.0,,,,,,,,,,2018,n,n,Clear/Cloudy
2067,"DENVER INTERNATIONAL AIRPORT, CO US",2018-08-29,0.0,0.0,,,,,,,,,,2018,n,n,Clear/Cloudy
2068,"DENVER INTERNATIONAL AIRPORT, CO US",2018-08-30,0.0,0.0,,,,,,,,,,2018,n,n,Clear/Cloudy
2069,"DENVER INTERNATIONAL AIRPORT, CO US",2018-08-31,0.0,0.0,,,1.0,,,,,,,2018,n,n,Thunderstorm
2070,"DENVER INTERNATIONAL AIRPORT, CO US",2018-09-01,0.0,0.0,,,1.0,,,,,,,2018,n,n,Thunderstorm
2071,"DENVER INTERNATIONAL AIRPORT, CO US",2018-09-02,0.0,0.0,,,,,,,,,,2018,n,n,Clear/Cloudy
2072,"DENVER INTERNATIONAL AIRPORT, CO US",2018-09-03,0.0,0.0,,,,,,,,,,2018,n,n,Clear/Cloudy
2073,"DENVER INTERNATIONAL AIRPORT, CO US",2018-09-04,0.0,0.0,,,,,,,,,,2018,n,n,Clear/Cloudy
2074,"DENVER INTERNATIONAL AIRPORT, CO US",2018-09-05,0.07,0.0,1.0,,1.0,,,,,,,2018,y,n,Thunderstorm
2075,"DENVER INTERNATIONAL AIRPORT, CO US",2018-09-06,0.0,0.0,1.0,1.0,1.0,,,,,,,2018,n,n,Thunderstorm
2076,"DENVER INTERNATIONAL AIRPORT, CO US",2018-09-07,0.01,0.0,1.0,1.0,,,,,,1.0,,2018,y,n,Rain
2077,"DENVER INTERNATIONAL AIRPORT, CO US",2018-09-08,0.0,0.0,,,1.0,,,,,,,2018,n,n,Thunderstorm
2078,"DENVER INTERNATIONAL AIRPORT, CO US",2018-09-09,0.0,0.0,,,,,,,,,,2018,n,n,Clear/Cloudy
2079,"DENVER INTERNATIONAL AIRPORT, CO US",2018-09-10,0.0,0.0,,,,,,,,,,2018,n,n,Clear/Cloudy
2080,"DENVER INTERNATIONAL AIRPORT, CO US",2018-09-11,0.0,0.0,,,,,,,,,,2018,n,n,Clear/Cloudy
2081,"DENVER INTERNATIONAL AIRPORT, CO US",2018-09-12,0.0,0.0,,,,,,,,,,2018,n,n,Clear/Cloudy
2082,"DENVER INTERNATIONAL AIRPORT, CO US",2018-09-13,0.0,0.0,,,,,,,,,,2018,n,n,Clear/Cloudy
2083,"DENVER INTERNATIONAL AIRPORT, CO US",2018-09-14,0.0,0.0,,,,,,,,1.0,,2018,n,n,Smoke
2084,"DENVER INTERNATIONAL AIRPORT, CO US",2018-09-15,0.0,0.0,,,,,,,,,,2018,n,n,Clear/Cloudy
2085,"DENVER INTERNATIONAL AIRPORT, CO US",2018-09-16,0.0,0.0,,,,,,,,,,2018,n,n,Clear/Cloudy
2086,"DENVER INTERNATIONAL AIRPORT, CO US",2018-09-17,0.0,0.0,,,,,,,,,,2018,n,n,Clear/Cloudy
2087,"DENVER INTERNATIONAL AIRPORT, CO US",2018-09-18,0.0,0.0,,,,,,,,,,2018,n,n,Clear/Cloudy
2088,"DENVER INTERNATIONAL AIRPORT, CO US",2018-09-19,0.08,0.0,1.0,,1.0,,,,,,,2018,y,n,Thunderstorm
2089,"DENVER INTERNATIONAL AIRPORT, CO US",2018-09-20,0.01,0.0,,,,,,,,,,2018,y,n,Rain
2090,"DENVER INTERNATIONAL AIRPORT, CO US",2018-09-21,0.0,0.0,,,,,,,,,,2018,n,n,Clear/Cloudy
2091,"DENVER INTERNATIONAL AIRPORT, CO US",2018-09-22,0.0,0.0,,,,,,,,,,2018,n,n,Clear/Cloudy
2092,"DENVER INTERNATIONAL AIRPORT, CO US",2018-09-23,0.0,0.0,,,,,,,,,,2018,n,n,Clear/Cloudy
2093,"DENVER INTERNATIONAL AIRPORT, CO US",2018-09-24,0.01,0.0,,,,,,,,,,2018,y,n,Rain
2094,"DENVER INTERNATIONAL AIRPORT, CO US",2018-09-25,0.0,0.0,,,,,,,,,,2018,n,n,Clear/Cloudy
2095,"DENVER INTERNATIONAL AIRPORT, CO US",2018-09-26,0.0,0.0,,,,,,,,,,2018,n,n,Clear/Cloudy
2096,"DENVER INTERNATIONAL AIRPORT, CO US",2018-09-27,0.0,0.0,,,,,,,,,,2018,n,n,Clear/Cloudy
2097,"DENVER INTERNATIONAL AIRPORT, CO US",2018-09-28,0.0,0.0,,,,,,,,,,2018,n,n,Clear/Cloudy
2098,"DENVER INTERNATIONAL AIRPORT, CO US",2018-09-29,0.0,0.0,,,,,,,,,,2018,n,n,Clear/Cloudy
2099,"DENVER INTERNATIONAL AIRPORT, CO US",2018-09-30,0.0,0.0,1.0,1.0,,,,,,,,2018,n,n,Fog
2100,"DENVER INTERNATIONAL AIRPORT, CO US",2018-10-01,0.0,0.0,1.0,1.0,,,,,,1.0,,2018,n,n,Fog
2101,"DENVER INTERNATIONAL AIRPORT, CO US",2018-10-02,0.0,0.0,,,,,,,,,,2018,n,n,Clear/Cloudy
2102,"DENVER INTERNATIONAL AIRPORT, CO US",2018-10-03,0.0,0.0,,,,,,,,,,2018,n,n,Clear/Cloudy
2103,"DENVER INTERNATIONAL AIRPORT, CO US",2018-10-04,0.0,0.0,,,,,,,,,,2018,n,n,Clear/Cloudy
2104,"DENVER INTERNATIONAL AIRPORT, CO US",2018-10-05,0.08,0.0,1.0,,,,,,,,,2018,y,n,Rain
2105,"DENVER INTERNATIONAL AIRPORT, CO US",2018-10-06,0.16,0.5,1.0,,,,,,,,,2018,y,y,Snow
2106,"DENVER INTERNATIONAL AIRPORT, CO US",2018-10-07,0.31,0.0,1.0,1.0,,,,,,,,2018,y,n,Rain
2107,"DENVER INTERNATIONAL AIRPORT, CO US",2018-10-08,0.07,0.0,1.0,,,,,,,,,2018,y,n,Rain
2108,"DENVER INTERNATIONAL AIRPORT, CO US",2018-10-09,0.03,0.0,1.0,1.0,,,,,,,,2018,y,n,Rain
2109,"DENVER INTERNATIONAL AIRPORT, CO US",2018-10-10,0.0,0.0,,,,,,,,,,2018,n,n,Clear/Cloudy
2110,"DENVER INTERNATIONAL AIRPORT, CO US",2018-10-11,0.01,0.0,,,,,,,,,,2018,y,n,Rain
2111,"DENVER INTERNATIONAL AIRPORT, CO US",2018-10-12,0.0,0.0,1.0,,,,,,,,,2018,n,n,Fog
2112,"DENVER INTERNATIONAL AIRPORT, CO US",2018-10-13,0.02,0.0,1.0,,,,,,,,,2018,y,n,Rain
2113,"DENVER INTERNATIONAL AIRPORT, CO US",2018-10-14,0.09,2.7,1.0,,,,,,,1.0,,2018,y,y,Snow
2114,"DENVER INTERNATIONAL AIRPORT, CO US",2018-10-15,0.0,0.0,,,,,,,,,,2018,n,n,Clear/Cloudy
2115,"DENVER INTERNATIONAL AIRPORT, CO US",2018-10-16,0.0,0.0,,,,,,,,,,2018,n,n,Clear/Cloudy
2116,"DENVER INTERNATIONAL AIRPORT, CO US",2018-10-17,0.0,0.0,,,,,,,,,,2018,n,n,Clear/Cloudy
2117,"DENVER INTERNATIONAL AIRPORT, CO US",2018-10-18,0.0,0.0,,,,,,,,,,2018,n,n,Clear/Cloudy
2118,"DENVER INTERNATIONAL AIRPORT, CO US",2018-10-19,0.0,0.0,,,,,,,,,,2018,n,n,Clear/Cloudy
2119,"DENVER INTERNATIONAL AIRPORT, CO US",2018-10-20,0.0,0.0,,,,,,,,,,2018,n,n,Clear/Cloudy
2120,"DENVER INTERNATIONAL AIRPORT, CO US",2018-10-21,0.0,0.0,,,,,,,,,,2018,n,n,Clear/Cloudy
2121,"DENVER INTERNATIONAL AIRPORT, CO US",2018-10-22,0.0,0.0,,,,,,,,,,2018,n,n,Clear/Cloudy
2122,"DENVER INTERNATIONAL AIRPORT, CO US",2018-10-23,0.0,0.0,,,,,,,,,,2018,n,n,Clear/Cloudy
2123,"DENVER INTERNATIONAL AIRPORT, CO US",2018-10-24,0.0,0.0,,,,,,,,,,2018,n,n,Clear/Cloudy
2124,"DENVER INTERNATIONAL AIRPORT, CO US",2018-10-25,0.0,0.0,,,,,,,,,,2018,n,n,Clear/Cloudy
2125,"DENVER INTERNATIONAL AIRPORT, CO US",2018-10-26,0.0,0.0,,,,,,,,,,2018,n,n,Clear/Cloudy
2126,"DENVER INTERNATIONAL AIRPORT, CO US",2018-10-27,0.0,0.0,,,,,,,,,,2018,n,n,Clear/Cloudy
2127,"DENVER INTERNATIONAL AIRPORT, CO US",2018-10-28,0.0,0.0,,,,,,,,,,2018,n,n,Clear/Cloudy
2128,"DENVER INTERNATIONAL AIRPORT, CO US",2018-10-29,0.0,0.0,,,,,,,,,,2018,n,n,Clear/Cloudy
2129,"DENVER INTERNATIONAL AIRPORT, CO US",2018-10-30,0.22,0.0,1.0,1.0,,,,,,,,2018,y,n,Rain
2130,"DENVER INTERNATIONAL AIRPORT, CO US",2018-10-31,0.0,0.0,1.0,,,,,,,,,2018,n,n,Fog
2131,"DENVER INTERNATIONAL AIRPORT, CO US",2018-11-01,0.0,0.0,,,,,,,,,,2018,n,n,Clear/Cloudy
2132,"DENVER INTERNATIONAL AIRPORT, CO US",2018-11-02,0.0,0.0,,,,,,,,,,2018,n,n,Clear/Cloudy
2133,"DENVER INTERNATIONAL AIRPORT, CO US",2018-11-03,0.03,0.0,,,,,,,,,,2018,y,n,Rain
2134,"DENVER INTERNATIONAL AIRPORT, CO US",2018-11-04,0.0,0.0,,,,,,,,,,2018,n,n,Clear/Cloudy
2135,"DENVER INTERNATIONAL AIRPORT, CO US",2018-11-05,0.0,0.0,,,,,,,,,,2018,n,n,Clear/Cloudy
2136,"DENVER INTERNATIONAL AIRPORT, CO US",2018-11-06,0.0,0.0,,,,,,,,,,2018,n,n,Clear/Cloudy
2137,"DENVER INTERNATIONAL AIRPORT, CO US",2018-11-07,0.0,0.0,1.0,,,,,,,,,2018,n,n,Fog
2138,"DENVER INTERNATIONAL AIRPORT, CO US",2018-11-08,0.0,0.0,1.0,,,,,,,,,2018,n,n,Fog
2139,"DENVER INTERNATIONAL AIRPORT, CO US",2018-11-09,0.0,0.0,,,,,,,,,,2018,n,n,Clear/Cloudy
2140,"DENVER INTERNATIONAL AIRPORT, CO US",2018-11-10,0.0,0.0,,,,,,,,,,2018,n,n,Clear/Cloudy
2141,"DENVER INTERNATIONAL AIRPORT, CO US",2018-11-11,0.17,1.8,1.0,1.0,,,,,,,,2018,y,y,Snow
2142,"DENVER INTERNATIONAL AIRPORT, CO US",2018-11-12,0.03,0.8,1.0,,,,,,,1.0,,2018,y,y,Snow
2143,"DENVER INTERNATIONAL AIRPORT, CO US",2018-11-13,0.0,0.0,,,,,,,,,,2018,n,n,Clear/Cloudy
2144,"DENVER INTERNATIONAL AIRPORT, CO US",2018-11-14,0.0,0.0,,,,,,,,,,2018,n,n,Clear/Cloudy
2145,"DENVER INTERNATIONAL AIRPORT, CO US",2018-11-15,0.0,0.0,,,,,,,,,,2018,n,n,Clear/Cloudy
2146,"DENVER INTERNATIONAL AIRPORT, CO US",2018-11-16,0.0,0.0,,,,,,,,,,2018,n,n,Clear/Cloudy
2147,"DENVER INTERNATIONAL AIRPORT, CO US",2018-11-17,0.04,0.2,1.0,,,,,1.0,,,,2018,y,y,Snow
2148,"DENVER INTERNATIONAL AIRPORT, CO US",2018-11-18,0.0,0.0,,,,,,,,,,2018,n,n,Clear/Cloudy
2149,"DENVER INTERNATIONAL AIRPORT, CO US",2018-11-19,0.0,0.0,,,,,,,,,,2018,n,n,Clear/Cloudy
2150,"DENVER INTERNATIONAL AIRPORT, CO US",2018-11-20,0.0,0.0,,,,,,,,,,2018,n,n,Clear/Cloudy
2151,"DENVER INTERNATIONAL AIRPORT, CO US",2018-11-21,0.0,0.0,,,,,,,,,,2018,n,n,Clear/Cloudy
2152,"DENVER INTERNATIONAL AIRPORT, CO US",2018-11-22,0.0,0.0,,,,,,,,,,2018,n,n,Clear/Cloudy
2153,"DENVER INTERNATIONAL AIRPORT, CO US",2018-11-23,0.0,0.0,,,,,,,,,,2018,n,n,Clear/Cloudy
2154,"DENVER INTERNATIONAL AIRPORT, CO US",2018-11-24,0.03,0.7,1.0,,,,,,1.0,1.0,,2018,y,y,Snow
2155,"DENVER INTERNATIONAL AIRPORT, CO US",2018-11-25,0.0,0.0,1.0,,,,,,,,,2018,n,n,Fog
2156,"DENVER INTERNATIONAL AIRPORT, CO US",2018-11-26,0.0,0.0,,,,,,,,,,2018,n,n,Clear/Cloudy
2157,"DENVER INTERNATIONAL AIRPORT, CO US",2018-11-27,0.0,0.0,,,,,,,,,,2018,n,n,Clear/Cloudy
2158,"DENVER INTERNATIONAL AIRPORT, CO US",2018-11-28,0.0,0.0,,,,,,,,,,2018,n,n,Clear/Cloudy
2159,"DENVER INTERNATIONAL AIRPORT, CO US",2018-11-29,0.0,0.0,,,,,,,,,,2018,n,n,Clear/Cloudy
2160,"DENVER INTERNATIONAL AIRPORT, CO US",2018-11-30,0.05,1.0,1.0,1.0,,,,,,,,2018,y,y,Snow
2161,"DENVER INTERNATIONAL AIRPORT, CO US",2018-12-01,0.0,0.0,1.0,1.0,,,,,,,,2018,n,n,Fog
2162,"DENVER INTERNATIONAL AIRPORT, CO US",2018-12-02,0.0,0.0,,,,,,,,,,2018,n,n,Clear/Cloudy
2163,"DENVER INTERNATIONAL AIRPORT, CO US",2018-12-03,0.0,0.0,1.0,,,,,,,,,2018,n,n,Fog
2164,"DENVER INTERNATIONAL AIRPORT, CO US",2018-12-04,0.0,0.0,1.0,,,,,,,,,2018,n,n,Fog
2165,"DENVER INTERNATIONAL AIRPORT, CO US",2018-12-05,0.0,0.0,,,,,,,,,,2018,n,n,Clear/Cloudy
2166,"DENVER INTERNATIONAL AIRPORT, CO US",2018-12-06,0.0,0.0,,,,,,,,,,2018,n,n,Clear/Cloudy
2167,"DENVER INTERNATIONAL AIRPORT, CO US",2018-12-07,0.0,0.0,,,,,,,,1.0,,2018,n,n,Smoke
2168,"DENVER INTERNATIONAL AIRPORT, CO US",2018-12-08,0.0,0.0,,,,,,,,,,2018,n,n,Clear/Cloudy
2169,"DENVER INTERNATIONAL AIRPORT, CO US",2018-12-09,0.0,0.0,,,,,,,,,,2018,n,n,Clear/Cloudy
